"","mu_a","log(a)","sigma2_beta","sigma2_c","sigma2_a","sigma2_b","phi","phis","phit"
"128",0.822082902993222,1.28626854804436,1.13103562608892,0.873405099326902,4.43250226173625,0.00477084781389931,5.13108246999759,1.42499534187322,0.24037796672108
"129",1.6455147678157,1.28626854804436,1.37392162931088,0.716549266305462,41.5618659039019,0.00420751089741531,5.13108246999759,1.42499534187322,0.25251745586076
"130",1.6455147678157,1.28272645563897,1.3338613160563,0.854298075968196,0.131900050170379,0.00519247360049817,5.13108246999759,1.42499534187322,0.25251745586076
"131",1.6455147678157,1.28272645563897,1.48624947261292,1.19130683342856,0.0884370294553464,0.00323163122256914,5.13108246999759,1.42499534187322,0.25251745586076
"132",1.6455147678157,1.28272645563897,1.21982506404647,1.0058033391795,0.337481201589154,0.00543187990759582,5.13703180533561,1.42499534187322,0.25251745586076
"133",-0.178012324463084,1.28272645563897,1.32425521751836,0.962972052915959,6.62435805264382,0.00444570964229529,5.13703180533561,1.42499534187322,0.25251745586076
"134",1.92774055273461,1.29372598500869,1.27107674320144,1.38894613391235,8.62149384125346,0.00401141620592512,5.13703180533561,1.42499534187322,0.25251745586076
"135",0.610717472977348,1.39017227703965,1.32449507442023,0.874619380551651,52.5540287897926,0.00552636373652265,5.13703180533561,1.42499534187322,0.255516277477262
"136",0.610717472977348,1.39017227703965,1.29189932580398,1.26209707788574,0.173627541751158,0.0043050544063178,5.13703180533561,1.42499534187322,0.255516277477262
"137",1.34068563078745,1.46733713791333,1.10107541580094,0.883530601063214,0.0836615317636251,0.00493718741684659,5.13703180533561,1.42499534187322,0.255516277477262
"138",1.41299818865425,1.42636281827415,1.05492415266825,0.976290852867512,51.1363105637392,0.00559964179397527,5.13703180533561,1.42499534187322,0.248539179200086
"139",1.41299818865425,1.42636281827415,1.16381271937059,1.15350767914116,0.0405144815778475,0.0038973911992562,5.13703180533561,1.42499534187322,0.248539179200086
"140",1.41299818865425,1.42636281827415,1.09861479192013,1.17542878235655,0.887254531704721,0.00383201326574887,5.13703180533561,1.42499534187322,0.248539179200086
"141",1.41299818865425,1.29276700148849,1.04413619373565,1.01104533046231,0.279059273160282,0.0047046101322988,5.13703180533561,1.42499534187322,0.251109420391856
"142",1.41299818865425,1.25426012542868,1.12593590005887,0.868821858130672,0.0755349438377564,0.00479522094406607,5.13703180533561,1.42499534187322,0.254702656079726
"143",1.41299818865425,1.25426012542868,1.00888545398151,1.02875913233807,0.203767342475397,0.00407398380563556,5.13703180533561,1.42499534187322,0.254702656079726
"144",1.41299818865425,1.2385473578101,0.969098700390923,0.762346385561507,0.175686322709147,0.00508719939197052,5.13703180533561,1.42499534187322,0.254702656079726
"145",1.41299818865425,1.2385473578101,1.48981379976717,0.891893004207319,0.167645185928359,0.00540971456123695,5.13703180533561,1.42499534187322,0.254702656079726
"146",1.41299818865425,1.2385473578101,1.15692547253789,1.22172985094741,0.0791871448611066,0.00474286674526932,5.13703180533561,1.42499534187322,0.254702656079726
"147",0.819973013357543,1.2385473578101,1.29026607988411,0.840824034633581,8.61463936785819,0.00352298835326581,5.13703180533561,1.42499534187322,0.254702656079726
"148",0.819973013357543,1.2385473578101,1.00601709602012,0.938146821944565,0.6503518180231,0.00405048626252235,5.13703180533561,1.38527519555728,0.254702656079726
"149",1.39630724404123,1.2385473578101,0.786277431393931,0.938561787746916,0.0773015862959678,0.00458835432099049,5.13703180533561,1.38527519555728,0.254702656079726
"150",1.39630724404123,1.22877308900429,1.26108883351383,0.733772363581482,0.113584081856967,0.00555278181178803,5.13703180533561,1.38527519555728,0.254702656079726
"151",1.39630724404123,1.30333796138537,1.24256142629606,1.03421443626369,0.0408854704980715,0.00437019615876596,5.13703180533561,1.38527519555728,0.254702656079726
"152",1.39630724404123,1.25652825945123,0.966922891416134,0.913448315508496,0.980688533111992,0.00432154597671397,5.13703180533561,1.38527519555728,0.254702656079726
"153",1.39630724404123,1.19336804256591,1.39439776540733,0.761840540706239,0.0318044848729691,0.0042438978294544,5.13703180533561,1.38527519555728,0.254702656079726
"154",1.39630724404123,1.36919115149279,1.72682203911777,0.84083701058905,0.0328943706622271,0.00463394371336045,5.13703180533561,1.38527519555728,0.254702656079726
